state_name,year,condition_status,counts,condition
Hawaii,2006,Yes,907,moderate_birth
Hawaii,2006,No,9727,moderate_birth
Hawaii,2006,No,3660,moderate_birth
Hawaii,2006,No,1794,moderate_birth
Hawaii,2006,No,1447,moderate_birth
Hawaii,2006,Unknown or Not Stated,61,moderate_birth
Idaho,2003,No,101,moderate_birth
Idaho,2003,No,208,moderate_birth
Idaho,2003,Yes,1070,moderate_birth
Idaho,2003,Yes,948,moderate_birth
Idaho,2003,No,11809,moderate_birth
Idaho,2003,No,4285,moderate_birth
Idaho,2003,No,2061,moderate_birth
Idaho,2003,No,1261,moderate_birth
Idaho,2003,Unknown or Not Stated,49,moderate_birth
Idaho,2004,No,111,moderate_birth
Idaho,2004,No,214,moderate_birth
Idaho,2004,Yes,1138,moderate_birth
Idaho,2004,Yes,1008,moderate_birth
Idaho,2004,No,12346,moderate_birth
Idaho,2004,No,4228,moderate_birth
Idaho,2004,No,1935,moderate_birth
Idaho,2004,No,1520,moderate_birth
Idaho,2004,Unknown or Not Stated,26,moderate_birth
Idaho,2005,No,114,moderate_birth
Idaho,2005,No,252,moderate_birth
Idaho,2005,Yes,1212,moderate_birth
Idaho,2005,Yes,1049,moderate_birth
Idaho,2005,No,12582,moderate_birth
Idaho,2005,No,4313,moderate_birth
Idaho,2005,No,1929,moderate_birth
Idaho,2005,No,1588,moderate_birth
Idaho,2005,Unknown or Not Stated,19,moderate_birth
Idaho,2006,No,11,moderate_birth
Idaho,2006,No,146,moderate_birth
Idaho,2006,No,251,moderate_birth
Idaho,2006,Yes,1306,moderate_birth
Idaho,2006,Yes,1083,moderate_birth
Idaho,2006,No,13108,moderate_birth
Idaho,2006,No,4576,moderate_birth
Idaho,2006,No,2055,moderate_birth
Idaho,2006,No,1615,moderate_birth
Idaho,2006,Unknown or Not Stated,33,moderate_birth
Illinois,2003,No,102,moderate_birth
Illinois,2003,No,1476,moderate_birth
Illinois,2003,No,2581,moderate_birth
Illinois,2003,Yes,10841,moderate_birth
Illinois,2003,Yes,8368,moderate_birth
Illinois,2003,No,94878,moderate_birth
Illinois,2003,No,36587,moderate_birth
Illinois,2003,No,16603,moderate_birth
Illinois,2003,No,10685,moderate_birth
Illinois,2003,Unknown or Not Stated,374,moderate_birth
Illinois,2004,No,91,moderate_birth
Illinois,2004,No,1466,moderate_birth
Illinois,2004,No,2558,moderate_birth
Illinois,2004,Yes,10997,moderate_birth
Illinois,2004,Yes,8441,moderate_birth
Illinois,2004,No,94731,moderate_birth
Illinois,2004,No,36071,moderate_birth
Illinois,2004,No,16194,moderate_birth
Illinois,2004,No,9805,moderate_birth
Illinois,2004,Unknown or Not Stated,424,moderate_birth
Illinois,2005,No,98,moderate_birth
Illinois,2005,No,1456,moderate_birth
Illinois,2005,No,2441,moderate_birth
Illinois,2005,Yes,11059,moderate_birth
Illinois,2005,Yes,8398,moderate_birth
Illinois,2005,No,95493,moderate_birth
Illinois,2005,No,35255,moderate_birth
Illinois,2005,No,14595,moderate_birth
Illinois,2005,No,9764,moderate_birth
Illinois,2005,Unknown or Not Stated,461,moderate_birth
Illinois,2006,No,93,moderate_birth
Illinois,2006,No,1500,moderate_birth
Illinois,2006,No,2452,moderate_birth
Illinois,2006,Yes,11230,moderate_birth
Illinois,2006,Yes,8680,moderate_birth
Illinois,2006,No,97632,moderate_birth
Illinois,2006,No,34252,moderate_birth
Illinois,2006,No,14430,moderate_birth
Illinois,2006,No,9973,moderate_birth
Illinois,2006,Unknown or Not Stated,330,moderate_birth
Indiana,2003,No,38,moderate_birth
Indiana,2003,No,589,moderate_birth
Indiana,2003,No,1147,moderate_birth
Indiana,2003,Yes,5066,moderate_birth
Indiana,2003,Yes,4344,moderate_birth
Indiana,2003,No,44978,moderate_birth
Indiana,2003,No,16446,moderate_birth
Indiana,2003,No,7833,moderate_birth
Indiana,2003,No,5986,moderate_birth
Indiana,2004,No,60,moderate_birth
Indiana,2004,No,601,moderate_birth
Indiana,2004,No,1168,moderate_birth
Indiana,2004,Yes,5306,moderate_birth
Indiana,2004,Yes,4348,moderate_birth
Indiana,2004,No,45708,moderate_birth
Indiana,2004,No,16296,moderate_birth
Indiana,2004,No,7727,moderate_birth
Indiana,2004,No,5920,moderate_birth
Indiana,2005,No,50,moderate_birth
Indiana,2005,No,641,moderate_birth
Indiana,2005,No,1192,moderate_birth
Indiana,2005,Yes,5549,moderate_birth
Indiana,2005,Yes,4321,moderate_birth
Indiana,2005,No,46203,moderate_birth
Indiana,2005,No,15917,moderate_birth
Indiana,2005,No,7444,moderate_birth
Indiana,2005,No,5868,moderate_birth
Indiana,2006,No,44,moderate_birth
Indiana,2006,No,596,moderate_birth
Indiana,2006,No,1181,moderate_birth
Indiana,2006,Yes,5497,moderate_birth
Indiana,2006,Yes,4416,moderate_birth
Indiana,2006,No,48596,moderate_birth
Indiana,2006,No,15837,moderate_birth
Indiana,2006,No,6994,moderate_birth
Indiana,2006,No,5464,moderate_birth
Iowa,2003,No,14,moderate_birth
Iowa,2003,No,208,moderate_birth
Iowa,2003,No,429,moderate_birth
Iowa,2003,Yes,2066,moderate_birth
Iowa,2003,Yes,1630,moderate_birth
Iowa,2003,No,19212,moderate_birth
Iowa,2003,No,7631,moderate_birth
Iowa,2003,No,3952,moderate_birth
Iowa,2003,No,3008,moderate_birth
Iowa,2003,Unknown or Not Stated,24,moderate_birth
Iowa,2004,No,13,moderate_birth
Iowa,2004,No,221,moderate_birth
Iowa,2004,No,478,moderate_birth
Iowa,2004,Yes,2078,moderate_birth
Iowa,2004,Yes,1729,moderate_birth
Iowa,2004,No,19537,moderate_birth
Iowa,2004,No,7659,moderate_birth
Iowa,2004,No,3769,moderate_birth
Iowa,2004,No,2925,moderate_birth
Iowa,2004,Unknown or Not Stated,29,moderate_birth
Iowa,2005,No,244,moderate_birth
Iowa,2005,No,482,moderate_birth
Iowa,2005,Yes,2172,moderate_birth
Iowa,2005,Yes,1748,moderate_birth
Iowa,2005,No,20372,moderate_birth
Iowa,2005,No,7683,moderate_birth
Iowa,2005,No,3685,moderate_birth
Iowa,2005,No,2900,moderate_birth
Iowa,2005,Unknown or Not Stated,17,moderate_birth
Iowa,2006,No,12,moderate_birth
Iowa,2006,No,238,moderate_birth
Iowa,2006,No,463,moderate_birth
Iowa,2006,Yes,2164,moderate_birth
Iowa,2006,Yes,1818,moderate_birth
Iowa,2006,No,21473,moderate_birth
Iowa,2006,No,7810,moderate_birth
Iowa,2006,No,3655,moderate_birth
Iowa,2006,No,2950,moderate_birth
Iowa,2006,Unknown or Not Stated,24,moderate_birth
Kansas,2003,No,16,moderate_birth
Kansas,2003,No,229,moderate_birth
Kansas,2003,No,392,moderate_birth
Kansas,2003,Yes,2123,moderate_birth
Kansas,2003,Yes,1813,moderate_birth
Kansas,2003,No,21186,moderate_birth
Kansas,2003,No,7790,moderate_birth
Kansas,2003,No,3517,moderate_birth
Kansas,2003,No,2385,moderate_birth
Kansas,2003,Unknown or Not Stated,25,moderate_birth
Kansas,2004,No,22,moderate_birth
Kansas,2004,No,250,moderate_birth
Kansas,2004,No,428,moderate_birth
Kansas,2004,Yes,2165,moderate_birth
Kansas,2004,Yes,1802,moderate_birth
Kansas,2004,No,21350,moderate_birth
Kansas,2004,No,7801,moderate_birth
Kansas,2004,No,3390,moderate_birth
Kansas,2004,No,2432,moderate_birth
Kansas,2004,Unknown or Not Stated,29,moderate_birth
Kansas,2005,No,14,moderate_birth
Kansas,2005,No,236,moderate_birth
Kansas,2005,No,474,moderate_birth
Kansas,2005,Yes,2282,moderate_birth
Kansas,2005,Yes,1854,moderate_birth
Kansas,2005,No,21589,moderate_birth
Kansas,2005,No,7550,moderate_birth
Kansas,2005,No,3109,moderate_birth
Kansas,2005,No,2678,moderate_birth
Kansas,2005,Unknown or Not Stated,102,moderate_birth
Kansas,2006,No,233,moderate_birth
Kansas,2006,No,441,moderate_birth
Kansas,2006,Yes,2304,moderate_birth
Kansas,2006,Yes,1837,moderate_birth
Kansas,2006,No,22840,moderate_birth
Kansas,2006,No,7488,moderate_birth
Kansas,2006,No,3164,moderate_birth
Kansas,2006,No,2560,moderate_birth
Kansas,2006,Unknown or Not Stated,92,moderate_birth
Kentucky,2003,No,28,moderate_birth
Kentucky,2003,No,419,moderate_birth
Kentucky,2003,No,761,moderate_birth
Kentucky,2003,Yes,3636,moderate_birth
Kentucky,2003,Yes,2893,moderate_birth
Kentucky,2003,No,28065,moderate_birth
Kentucky,2003,No,9987,moderate_birth
Kentucky,2003,No,4829,moderate_birth
Kentucky,2003,No,4544,moderate_birth
Kentucky,2003,Unknown or Not Stated,74,moderate_birth
Kentucky,2004,No,25,moderate_birth
Kentucky,2004,No,452,moderate_birth
Kentucky,2004,No,819,moderate_birth
Kentucky,2004,Yes,3789,moderate_birth
Kentucky,2004,Yes,2941,moderate_birth
Kentucky,2004,No,28397,moderate_birth
Kentucky,2004,No,9518,moderate_birth
Kentucky,2004,No,4837,moderate_birth
Kentucky,2004,No,4932,moderate_birth
Kentucky,2004,Unknown or Not Stated,10,moderate_birth
Kentucky,2005,No,30,moderate_birth
Kentucky,2005,No,402,moderate_birth
Kentucky,2005,No,899,moderate_birth
Kentucky,2005,Yes,3957,moderate_birth
Kentucky,2005,Yes,3297,moderate_birth
Kentucky,2005,No,29921,moderate_birth
Kentucky,2005,No,9345,moderate_birth
Kentucky,2005,No,4400,moderate_birth
Kentucky,2005,No,4153,moderate_birth
Kentucky,2005,Unknown or Not Stated,40,moderate_birth
Kentucky,2006,No,22,moderate_birth
Kentucky,2006,No,419,moderate_birth
Kentucky,2006,No,895,moderate_birth
Kentucky,2006,Yes,4067,moderate_birth
Kentucky,2006,Yes,3390,moderate_birth
Kentucky,2006,No,31365,moderate_birth
Kentucky,2006,No,9421,moderate_birth
Kentucky,2006,No,4380,moderate_birth
Kentucky,2006,No,4261,moderate_birth
Kentucky,2006,Unknown or Not Stated,30,moderate_birth
Louisiana,2003,No,40,moderate_birth
Louisiana,2003,No,714,moderate_birth
Louisiana,2003,No,1070,moderate_birth
Louisiana,2003,Yes,4851,moderate_birth
Louisiana,2003,Yes,3456,moderate_birth
Louisiana,2003,No,36382,moderate_birth
Louisiana,2003,No,10175,moderate_birth
Louisiana,2003,No,4389,moderate_birth
Louisiana,2003,No,3852,moderate_birth
Louisiana,2003,Unknown or Not Stated,111,moderate_birth
Louisiana,2004,No,48,moderate_birth
Louisiana,2004,No,720,moderate_birth
Louisiana,2004,No,1080,moderate_birth
Louisiana,2004,Yes,4723,moderate_birth
Louisiana,2004,Yes,3594,moderate_birth
Louisiana,2004,No,37389,moderate_birth
Louisiana,2004,No,10176,moderate_birth
Louisiana,2004,No,4209,moderate_birth
Louisiana,2004,No,3354,moderate_birth
Louisiana,2004,Unknown or Not Stated,76,moderate_birth
Louisiana,2005,No,41,moderate_birth
Louisiana,2005,No,724,moderate_birth
Louisiana,2005,No,1068,moderate_birth
Louisiana,2005,Yes,4762,moderate_birth
Louisiana,2005,Yes,3441,moderate_birth
Louisiana,2005,No,35331,moderate_birth
Louisiana,2005,No,9012,moderate_birth
Louisiana,2005,No,3556,moderate_birth
Louisiana,2005,No,2951,moderate_birth
Louisiana,2005,Unknown or Not Stated,51,moderate_birth
Louisiana,2006,No,46,moderate_birth
Louisiana,2006,No,693,moderate_birth
Louisiana,2006,No,1095,moderate_birth
Louisiana,2006,Yes,4873,moderate_birth
Louisiana,2006,Yes,3653,moderate_birth
Louisiana,2006,No,37155,moderate_birth
Louisiana,2006,No,8982,moderate_birth
Louisiana,2006,No,3560,moderate_birth
Louisiana,2006,No,3277,moderate_birth
Louisiana,2006,Unknown or Not Stated,42,moderate_birth
Maine,2003,No,70,moderate_birth
Maine,2003,No,146,moderate_birth
Maine,2003,Yes,626,moderate_birth
Maine,2003,Yes,549,moderate_birth
Maine,2003,No,6313,moderate_birth
Maine,2003,No,3061,moderate_birth
Maine,2003,No,1848,moderate_birth
Maine,2003,No,1233,moderate_birth
Maine,2004,No,59,moderate_birth
Maine,2004,No,148,moderate_birth
Maine,2004,Yes,695,moderate_birth
Maine,2004,Yes,568,moderate_birth
Maine,2004,No,6454,moderate_birth
Maine,2004,No,3042,moderate_birth
Maine,2004,No,1777,moderate_birth
Maine,2004,No,1187,moderate_birth
Maine,2005,No,11,moderate_birth
Maine,2005,No,80,moderate_birth
Maine,2005,No,168,moderate_birth
Maine,2005,Yes,643,moderate_birth
Maine,2005,Yes,601,moderate_birth
Maine,2005,No,6636,moderate_birth
Maine,2005,No,3005,moderate_birth
Maine,2005,No,1812,moderate_birth
Maine,2005,No,1151,moderate_birth
Maine,2006,No,87,moderate_birth
Maine,2006,No,169,moderate_birth
Maine,2006,Yes,726,moderate_birth
Maine,2006,Yes,580,moderate_birth
Maine,2006,No,6708,moderate_birth
Maine,2006,No,3065,moderate_birth
Maine,2006,No,1650,moderate_birth
Maine,2006,No,1153,moderate_birth
Maryland,2003,No,41,moderate_birth
Maryland,2003,No,723,moderate_birth
Maryland,2003,No,1065,moderate_birth
Maryland,2003,Yes,4400,moderate_birth
Maryland,2003,Yes,3560,moderate_birth
Maryland,2003,No,38585,moderate_birth
Maryland,2003,No,15042,moderate_birth
Maryland,2003,No,7110,moderate_birth
Maryland,2003,No,4282,moderate_birth
Maryland,2003,Unknown or Not Stated,122,moderate_birth
Maryland,2004,No,53,moderate_birth
Maryland,2004,No,745,moderate_birth
Maryland,2004,No,1102,moderate_birth
Maryland,2004,Yes,4489,moderate_birth
Maryland,2004,Yes,3521,moderate_birth
Maryland,2004,No,38813,moderate_birth
Maryland,2004,No,14526,moderate_birth
Maryland,2004,No,7003,moderate_birth
Maryland,2004,No,4313,moderate_birth
Maryland,2004,Unknown or Not Stated,63,moderate_birth
Maryland,2005,No,48,moderate_birth
Maryland,2005,No,633,moderate_birth
Maryland,2005,No,1048,moderate_birth
Maryland,2005,Yes,4534,moderate_birth
Maryland,2005,Yes,3686,moderate_birth
Maryland,2005,No,39648,moderate_birth
Maryland,2005,No,14500,moderate_birth
Maryland,2005,No,6568,moderate_birth
Maryland,2005,No,4254,moderate_birth
Maryland,2005,Unknown or Not Stated,61,moderate_birth
Maryland,2006,No,41,moderate_birth
Maryland,2006,No,685,moderate_birth
Maryland,2006,No,1144,moderate_birth
Maryland,2006,Yes,4890,moderate_birth
Maryland,2006,Yes,3707,moderate_birth
Maryland,2006,No,41249,moderate_birth
Maryland,2006,No,14801,moderate_birth
Maryland,2006,No,6677,moderate_birth
Maryland,2006,No,4228,moderate_birth
Maryland,2006,Unknown or Not Stated,72,moderate_birth
Massachusetts,2003,No,30,moderate_birth
Massachusetts,2003,No,525,moderate_birth
Massachusetts,2003,No,841,moderate_birth
Massachusetts,2003,Yes,4104,moderate_birth
Massachusetts,2003,Yes,3087,moderate_birth
Massachusetts,2003,No,40464,moderate_birth
Massachusetts,2003,No,17929,moderate_birth
Massachusetts,2003,No,9159,moderate_birth
Massachusetts,2003,No,3940,moderate_birth
Massachusetts,2003,Unknown or Not Stated,105,moderate_birth
Massachusetts,2004,No,29,moderate_birth
Massachusetts,2004,No,496,moderate_birth
Massachusetts,2004,No,891,moderate_birth
Massachusetts,2004,Yes,4109,moderate_birth
Massachusetts,2004,Yes,3304,moderate_birth
Massachusetts,2004,No,39849,moderate_birth
Massachusetts,2004,No,17396,moderate_birth
Massachusetts,2004,No,8537,moderate_birth
Massachusetts,2004,No,3749,moderate_birth
Massachusetts,2004,Unknown or Not Stated,124,moderate_birth
Massachusetts,2005,No,26,moderate_birth
Massachusetts,2005,No,509,moderate_birth
Massachusetts,2005,No,869,moderate_birth
Massachusetts,2005,Yes,4019,moderate_birth
Massachusetts,2005,Yes,3274,moderate_birth
Massachusetts,2005,No,40115,moderate_birth
Massachusetts,2005,No,16795,moderate_birth
Massachusetts,2005,No,7715,moderate_birth
Massachusetts,2005,No,3469,moderate_birth
Massachusetts,2005,Unknown or Not Stated,74,moderate_birth
Massachusetts,2006,No,21,moderate_birth
Massachusetts,2006,No,495,moderate_birth
Massachusetts,2006,No,820,moderate_birth
Massachusetts,2006,Yes,4053,moderate_birth
Massachusetts,2006,Yes,3374,moderate_birth
Massachusetts,2006,No,40811,moderate_birth
Massachusetts,2006,No,16879,moderate_birth
Massachusetts,2006,No,7809,moderate_birth
Massachusetts,2006,No,3356,moderate_birth
Massachusetts,2006,Unknown or Not Stated,58,moderate_birth
Michigan,2003,No,70,moderate_birth
Michigan,2003,No,1048,moderate_birth
Michigan,2003,No,1597,moderate_birth
Michigan,2003,Yes,7212,moderate_birth
Michigan,2003,Yes,5634,moderate_birth
Michigan,2003,No,65928,moderate_birth
Michigan,2003,No,27083,moderate_birth
Michigan,2003,No,13836,moderate_birth
Michigan,2003,No,8558,moderate_birth
Michigan,2003,Unknown or Not Stated,128,moderate_birth
Michigan,2004,No,59,moderate_birth
Michigan,2004,No,1029,moderate_birth
Michigan,2004,No,1636,moderate_birth
Michigan,2004,Yes,7599,moderate_birth
Michigan,2004,Yes,5631,moderate_birth
Michigan,2004,No,65607,moderate_birth
Michigan,2004,No,26325,moderate_birth
Michigan,2004,No,13479,moderate_birth
Michigan,2004,No,8225,moderate_birth
Michigan,2004,Unknown or Not Stated,186,moderate_birth
Michigan,2005,No,67,moderate_birth
Michigan,2005,No,1018,moderate_birth
Michigan,2005,No,1568,moderate_birth
Michigan,2005,Yes,7325,moderate_birth
Michigan,2005,Yes,5899,moderate_birth
Michigan,2005,No,65187,moderate_birth
Michigan,2005,No,25617,moderate_birth
Michigan,2005,No,12720,moderate_birth
Michigan,2005,No,8068,moderate_birth
Michigan,2005,Unknown or Not Stated,237,moderate_birth
Michigan,2006,No,74,moderate_birth
Michigan,2006,No,968,moderate_birth
Michigan,2006,No,1586,moderate_birth
Michigan,2006,Yes,7525,moderate_birth
Michigan,2006,Yes,5787,moderate_birth
Michigan,2006,No,65890,moderate_birth
Michigan,2006,No,25401,moderate_birth
Michigan,2006,No,12121,moderate_birth
Michigan,2006,No,7971,moderate_birth
Michigan,2006,Unknown or Not Stated,160,moderate_birth
Minnesota,2003,No,19,moderate_birth
Minnesota,2003,No,343,moderate_birth
Minnesota,2003,No,563,moderate_birth
Minnesota,2003,Yes,3383,moderate_birth
Minnesota,2003,Yes,2784,moderate_birth
Minnesota,2003,No,34611,moderate_birth
Minnesota,2003,No,16059,moderate_birth
Minnesota,2003,No,8162,moderate_birth
Minnesota,2003,No,3913,moderate_birth
Minnesota,2003,Unknown or Not Stated,213,moderate_birth
Minnesota,2004,No,23,moderate_birth
Minnesota,2004,No,388,moderate_birth
Minnesota,2004,No,703,moderate_birth
Minnesota,2004,Yes,3366,moderate_birth
Minnesota,2004,Yes,2936,moderate_birth
Minnesota,2004,No,35682,moderate_birth
Minnesota,2004,No,15582,moderate_birth
Minnesota,2004,No,7935,moderate_birth
Minnesota,2004,No,3838,moderate_birth
Minnesota,2004,Unknown or Not Stated,171,moderate_birth
Minnesota,2005,No,32,moderate_birth
Minnesota,2005,No,398,moderate_birth
Minnesota,2005,No,659,moderate_birth
Minnesota,2005,Yes,3431,moderate_birth
Minnesota,2005,Yes,3068,moderate_birth
Minnesota,2005,No,36705,moderate_birth
Minnesota,2005,No,15605,moderate_birth
Minnesota,2005,No,7445,moderate_birth
Minnesota,2005,No,3439,moderate_birth
Minnesota,2005,Unknown or Not Stated,137,moderate_birth
Minnesota,2006,No,23,moderate_birth
Minnesota,2006,No,405,moderate_birth
Minnesota,2006,No,657,moderate_birth
Minnesota,2006,Yes,3548,moderate_birth
Minnesota,2006,Yes,3085,moderate_birth
Minnesota,2006,No,38439,moderate_birth
Minnesota,2006,No,16433,moderate_birth
Minnesota,2006,No,7502,moderate_birth
Minnesota,2006,No,3321,moderate_birth
Minnesota,2006,Unknown or Not Stated,112,moderate_birth
Mississippi,2003,No,10,moderate_birth
Mississippi,2003,No,494,moderate_birth
Mississippi,2003,No,812,moderate_birth
Mississippi,2003,Yes,3581,moderate_birth
Mississippi,2003,Yes,2676,moderate_birth
Mississippi,2003,No,22993,moderate_birth
Mississippi,2003,No,6556,moderate_birth
Mississippi,2003,No,2700,moderate_birth
Mississippi,2003,No,2487,moderate_birth
Mississippi,2003,Unknown or Not Stated,71,moderate_birth
Mississippi,2004,No,16,moderate_birth
Mississippi,2004,No,478,moderate_birth
Mississippi,2004,No,814,moderate_birth
Mississippi,2004,Yes,3615,moderate_birth
Mississippi,2004,Yes,2746,moderate_birth
Mississippi,2004,No,23361,moderate_birth
Mississippi,2004,No,6775,moderate_birth
Mississippi,2004,No,2538,moderate_birth
Mississippi,2004,No,2389,moderate_birth
Mississippi,2004,Unknown or Not Stated,95,moderate_birth
Mississippi,2005,No,30,moderate_birth
Mississippi,2005,No,492,moderate_birth
