"""Notes""","""State of Residence""","""State of Residence Code""","""OE Gestational Age Recode 10""","""OE Gestational Age Recode 10 Code""","""Year""","""Year Code""","Births"
NA,"""Utah""","""49""","""41 weeks""","""08""","""2017""","""2017""",2512
NA,"""Utah""","""49""","""41 weeks""","""08""","""2018""","""2018""",2243
NA,"""Utah""","""49""","""41 weeks""","""08""","""2019""","""2019""",1539
NA,"""Utah""","""49""","""41 weeks""","""08""","""2020""","""2020""",1344
NA,"""Utah""","""49""","""41 weeks""","""08""","""2021""","""2021""",1435
NA,"""Utah""","""49""","""42 weeks or more""","""09""","""2016""","""2016""",128
NA,"""Utah""","""49""","""42 weeks or more""","""09""","""2017""","""2017""",106
NA,"""Utah""","""49""","""42 weeks or more""","""09""","""2018""","""2018""",101
NA,"""Utah""","""49""","""42 weeks or more""","""09""","""2019""","""2019""",88
NA,"""Utah""","""49""","""42 weeks or more""","""09""","""2020""","""2020""",101
NA,"""Utah""","""49""","""42 weeks or more""","""09""","""2021""","""2021""",102
NA,"""Vermont""","""50""","""20 - 27 weeks""","""02""","""2016""","""2016""",28
NA,"""Vermont""","""50""","""20 - 27 weeks""","""02""","""2017""","""2017""",29
NA,"""Vermont""","""50""","""20 - 27 weeks""","""02""","""2018""","""2018""",26
NA,"""Vermont""","""50""","""20 - 27 weeks""","""02""","""2019""","""2019""",16
NA,"""Vermont""","""50""","""20 - 27 weeks""","""02""","""2020""","""2020""",15
NA,"""Vermont""","""50""","""20 - 27 weeks""","""02""","""2021""","""2021""",22
NA,"""Vermont""","""50""","""28 - 31 weeks""","""03""","""2016""","""2016""",46
NA,"""Vermont""","""50""","""28 - 31 weeks""","""03""","""2017""","""2017""",40
NA,"""Vermont""","""50""","""28 - 31 weeks""","""03""","""2018""","""2018""",40
NA,"""Vermont""","""50""","""28 - 31 weeks""","""03""","""2019""","""2019""",42
NA,"""Vermont""","""50""","""28 - 31 weeks""","""03""","""2020""","""2020""",35
NA,"""Vermont""","""50""","""28 - 31 weeks""","""03""","""2021""","""2021""",27
NA,"""Vermont""","""50""","""32 - 35 weeks""","""04""","""2016""","""2016""",206
NA,"""Vermont""","""50""","""32 - 35 weeks""","""04""","""2017""","""2017""",203
NA,"""Vermont""","""50""","""32 - 35 weeks""","""04""","""2018""","""2018""",218
NA,"""Vermont""","""50""","""32 - 35 weeks""","""04""","""2019""","""2019""",208
NA,"""Vermont""","""50""","""32 - 35 weeks""","""04""","""2020""","""2020""",190
NA,"""Vermont""","""50""","""32 - 35 weeks""","""04""","""2021""","""2021""",204
NA,"""Vermont""","""50""","""36 weeks""","""05""","""2016""","""2016""",177
NA,"""Vermont""","""50""","""36 weeks""","""05""","""2017""","""2017""",152
NA,"""Vermont""","""50""","""36 weeks""","""05""","""2018""","""2018""",178
NA,"""Vermont""","""50""","""36 weeks""","""05""","""2019""","""2019""",186
NA,"""Vermont""","""50""","""36 weeks""","""05""","""2020""","""2020""",151
NA,"""Vermont""","""50""","""36 weeks""","""05""","""2021""","""2021""",178
NA,"""Vermont""","""50""","""37 - 39 weeks""","""06""","""2016""","""2016""",2977
NA,"""Vermont""","""50""","""37 - 39 weeks""","""06""","""2017""","""2017""",3026
NA,"""Vermont""","""50""","""37 - 39 weeks""","""06""","""2018""","""2018""",2967
NA,"""Vermont""","""50""","""37 - 39 weeks""","""06""","""2019""","""2019""",2990
NA,"""Vermont""","""50""","""37 - 39 weeks""","""06""","""2020""","""2020""",3060
NA,"""Vermont""","""50""","""37 - 39 weeks""","""06""","""2021""","""2021""",3158
NA,"""Vermont""","""50""","""40 weeks""","""07""","""2016""","""2016""",1473
NA,"""Vermont""","""50""","""40 weeks""","""07""","""2017""","""2017""",1426
NA,"""Vermont""","""50""","""40 weeks""","""07""","""2018""","""2018""",1279
NA,"""Vermont""","""50""","""40 weeks""","""07""","""2019""","""2019""",1285
NA,"""Vermont""","""50""","""40 weeks""","""07""","""2020""","""2020""",1124
NA,"""Vermont""","""50""","""40 weeks""","""07""","""2021""","""2021""",1178
NA,"""Vermont""","""50""","""41 weeks""","""08""","""2016""","""2016""",771
NA,"""Vermont""","""50""","""41 weeks""","""08""","""2017""","""2017""",711
NA,"""Vermont""","""50""","""41 weeks""","""08""","""2018""","""2018""",673
NA,"""Vermont""","""50""","""41 weeks""","""08""","""2019""","""2019""",599
NA,"""Vermont""","""50""","""41 weeks""","""08""","""2020""","""2020""",531
NA,"""Vermont""","""50""","""41 weeks""","""08""","""2021""","""2021""",575
NA,"""Vermont""","""50""","""42 weeks or more""","""09""","""2016""","""2016""",68
NA,"""Vermont""","""50""","""42 weeks or more""","""09""","""2017""","""2017""",61
NA,"""Vermont""","""50""","""42 weeks or more""","""09""","""2018""","""2018""",46
NA,"""Vermont""","""50""","""42 weeks or more""","""09""","""2019""","""2019""",31
NA,"""Vermont""","""50""","""42 weeks or more""","""09""","""2020""","""2020""",24
NA,"""Vermont""","""50""","""42 weeks or more""","""09""","""2021""","""2021""",37
NA,"""Vermont""","""50""","""Unknown or Not Stated""","""10""","""2016""","""2016""",10
NA,"""Virginia""","""51""","""Under 20 weeks""","""01""","""2016""","""2016""",44
NA,"""Virginia""","""51""","""Under 20 weeks""","""01""","""2017""","""2017""",40
NA,"""Virginia""","""51""","""Under 20 weeks""","""01""","""2018""","""2018""",37
NA,"""Virginia""","""51""","""Under 20 weeks""","""01""","""2019""","""2019""",47
NA,"""Virginia""","""51""","""Under 20 weeks""","""01""","""2020""","""2020""",45
NA,"""Virginia""","""51""","""Under 20 weeks""","""01""","""2021""","""2021""",35
NA,"""Virginia""","""51""","""20 - 27 weeks""","""02""","""2016""","""2016""",675
NA,"""Virginia""","""51""","""20 - 27 weeks""","""02""","""2017""","""2017""",708
NA,"""Virginia""","""51""","""20 - 27 weeks""","""02""","""2018""","""2018""",692
NA,"""Virginia""","""51""","""20 - 27 weeks""","""02""","""2019""","""2019""",661
NA,"""Virginia""","""51""","""20 - 27 weeks""","""02""","""2020""","""2020""",619
NA,"""Virginia""","""51""","""20 - 27 weeks""","""02""","""2021""","""2021""",621
NA,"""Virginia""","""51""","""28 - 31 weeks""","""03""","""2016""","""2016""",920
NA,"""Virginia""","""51""","""28 - 31 weeks""","""03""","""2017""","""2017""",912
NA,"""Virginia""","""51""","""28 - 31 weeks""","""03""","""2018""","""2018""",884
NA,"""Virginia""","""51""","""28 - 31 weeks""","""03""","""2019""","""2019""",815
NA,"""Virginia""","""51""","""28 - 31 weeks""","""03""","""2020""","""2020""",820
NA,"""Virginia""","""51""","""28 - 31 weeks""","""03""","""2021""","""2021""",829
NA,"""Virginia""","""51""","""32 - 35 weeks""","""04""","""2016""","""2016""",4382
NA,"""Virginia""","""51""","""32 - 35 weeks""","""04""","""2017""","""2017""",4256
NA,"""Virginia""","""51""","""32 - 35 weeks""","""04""","""2018""","""2018""",4044
NA,"""Virginia""","""51""","""32 - 35 weeks""","""04""","""2019""","""2019""",4356
NA,"""Virginia""","""51""","""32 - 35 weeks""","""04""","""2020""","""2020""",4075
NA,"""Virginia""","""51""","""32 - 35 weeks""","""04""","""2021""","""2021""",4270
NA,"""Virginia""","""51""","""36 weeks""","""05""","""2016""","""2016""",3771
NA,"""Virginia""","""51""","""36 weeks""","""05""","""2017""","""2017""",3666
NA,"""Virginia""","""51""","""36 weeks""","""05""","""2018""","""2018""",3744
NA,"""Virginia""","""51""","""36 weeks""","""05""","""2019""","""2019""",3746
NA,"""Virginia""","""51""","""36 weeks""","""05""","""2020""","""2020""",3527
NA,"""Virginia""","""51""","""36 weeks""","""05""","""2021""","""2021""",3725
NA,"""Virginia""","""51""","""37 - 39 weeks""","""06""","""2016""","""2016""",62610
NA,"""Virginia""","""51""","""37 - 39 weeks""","""06""","""2017""","""2017""",62152
NA,"""Virginia""","""51""","""37 - 39 weeks""","""06""","""2018""","""2018""",62640
NA,"""Virginia""","""51""","""37 - 39 weeks""","""06""","""2019""","""2019""",62557
NA,"""Virginia""","""51""","""37 - 39 weeks""","""06""","""2020""","""2020""",61838
NA,"""Virginia""","""51""","""37 - 39 weeks""","""06""","""2021""","""2021""",62693
NA,"""Virginia""","""51""","""40 weeks""","""07""","""2016""","""2016""",22163
NA,"""Virginia""","""51""","""40 weeks""","""07""","""2017""","""2017""",21414
NA,"""Virginia""","""51""","""40 weeks""","""07""","""2018""","""2018""",20877
NA,"""Virginia""","""51""","""40 weeks""","""07""","""2019""","""2019""",19390
NA,"""Virginia""","""51""","""40 weeks""","""07""","""2020""","""2020""",18458
NA,"""Virginia""","""51""","""40 weeks""","""07""","""2021""","""2021""",18164
NA,"""Virginia""","""51""","""41 weeks""","""08""","""2016""","""2016""",7447
NA,"""Virginia""","""51""","""41 weeks""","""08""","""2017""","""2017""",6922
NA,"""Virginia""","""51""","""41 weeks""","""08""","""2018""","""2018""",6619
NA,"""Virginia""","""51""","""41 weeks""","""08""","""2019""","""2019""",5575
NA,"""Virginia""","""51""","""41 weeks""","""08""","""2020""","""2020""",5103
NA,"""Virginia""","""51""","""41 weeks""","""08""","""2021""","""2021""",5190
NA,"""Virginia""","""51""","""42 weeks or more""","""09""","""2016""","""2016""",410
NA,"""Virginia""","""51""","""42 weeks or more""","""09""","""2017""","""2017""",273
NA,"""Virginia""","""51""","""42 weeks or more""","""09""","""2018""","""2018""",260
NA,"""Virginia""","""51""","""42 weeks or more""","""09""","""2019""","""2019""",241
NA,"""Virginia""","""51""","""42 weeks or more""","""09""","""2020""","""2020""",232
NA,"""Virginia""","""51""","""42 weeks or more""","""09""","""2021""","""2021""",267
NA,"""Virginia""","""51""","""Unknown or Not Stated""","""10""","""2016""","""2016""",38
NA,"""Virginia""","""51""","""Unknown or Not Stated""","""10""","""2017""","""2017""",48
NA,"""Virginia""","""51""","""Unknown or Not Stated""","""10""","""2018""","""2018""",46
NA,"""Virginia""","""51""","""Unknown or Not Stated""","""10""","""2019""","""2019""",41
NA,"""Virginia""","""51""","""Unknown or Not Stated""","""10""","""2020""","""2020""",32
NA,"""Virginia""","""51""","""Unknown or Not Stated""","""10""","""2021""","""2021""",31
NA,"""Washington""","""53""","""Under 20 weeks""","""01""","""2017""","""2017""",15
NA,"""Washington""","""53""","""Under 20 weeks""","""01""","""2018""","""2018""",26
NA,"""Washington""","""53""","""Under 20 weeks""","""01""","""2019""","""2019""",19
NA,"""Washington""","""53""","""Under 20 weeks""","""01""","""2020""","""2020""",25
NA,"""Washington""","""53""","""Under 20 weeks""","""01""","""2021""","""2021""",19
NA,"""Washington""","""53""","""20 - 27 weeks""","""02""","""2016""","""2016""",366
NA,"""Washington""","""53""","""20 - 27 weeks""","""02""","""2017""","""2017""",361
NA,"""Washington""","""53""","""20 - 27 weeks""","""02""","""2018""","""2018""",407
NA,"""Washington""","""53""","""20 - 27 weeks""","""02""","""2019""","""2019""",348
NA,"""Washington""","""53""","""20 - 27 weeks""","""02""","""2020""","""2020""",388
NA,"""Washington""","""53""","""20 - 27 weeks""","""02""","""2021""","""2021""",368
NA,"""Washington""","""53""","""28 - 31 weeks""","""03""","""2016""","""2016""",659
NA,"""Washington""","""53""","""28 - 31 weeks""","""03""","""2017""","""2017""",606
NA,"""Washington""","""53""","""28 - 31 weeks""","""03""","""2018""","""2018""",587
NA,"""Washington""","""53""","""28 - 31 weeks""","""03""","""2019""","""2019""",572
NA,"""Washington""","""53""","""28 - 31 weeks""","""03""","""2020""","""2020""",627
NA,"""Washington""","""53""","""28 - 31 weeks""","""03""","""2021""","""2021""",676
NA,"""Washington""","""53""","""32 - 35 weeks""","""04""","""2016""","""2016""",3360
NA,"""Washington""","""53""","""32 - 35 weeks""","""04""","""2017""","""2017""",3338
NA,"""Washington""","""53""","""32 - 35 weeks""","""04""","""2018""","""2018""",3183
NA,"""Washington""","""53""","""32 - 35 weeks""","""04""","""2019""","""2019""",3181
NA,"""Washington""","""53""","""32 - 35 weeks""","""04""","""2020""","""2020""",3182
NA,"""Washington""","""53""","""32 - 35 weeks""","""04""","""2021""","""2021""",3308
NA,"""Washington""","""53""","""36 weeks""","""05""","""2016""","""2016""",2970
NA,"""Washington""","""53""","""36 weeks""","""05""","""2017""","""2017""",3014
NA,"""Washington""","""53""","""36 weeks""","""05""","""2018""","""2018""",2944
NA,"""Washington""","""53""","""36 weeks""","""05""","""2019""","""2019""",3052
NA,"""Washington""","""53""","""36 weeks""","""05""","""2020""","""2020""",2945
NA,"""Washington""","""53""","""36 weeks""","""05""","""2021""","""2021""",3051
NA,"""Washington""","""53""","""37 - 39 weeks""","""06""","""2016""","""2016""",51316
NA,"""Washington""","""53""","""37 - 39 weeks""","""06""","""2017""","""2017""",50882
NA,"""Washington""","""53""","""37 - 39 weeks""","""06""","""2018""","""2018""",50702
NA,"""Washington""","""53""","""37 - 39 weeks""","""06""","""2019""","""2019""",51301
NA,"""Washington""","""53""","""37 - 39 weeks""","""06""","""2020""","""2020""",50741
NA,"""Washington""","""53""","""37 - 39 weeks""","""06""","""2021""","""2021""",51926
NA,"""Washington""","""53""","""40 weeks""","""07""","""2016""","""2016""",21464
NA,"""Washington""","""53""","""40 weeks""","""07""","""2017""","""2017""",19792
NA,"""Washington""","""53""","""40 weeks""","""07""","""2018""","""2018""",19368
NA,"""Washington""","""53""","""40 weeks""","""07""","""2019""","""2019""",18407
NA,"""Washington""","""53""","""40 weeks""","""07""","""2020""","""2020""",17425
NA,"""Washington""","""53""","""40 weeks""","""07""","""2021""","""2021""",17139
NA,"""Washington""","""53""","""41 weeks""","""08""","""2016""","""2016""",9608
NA,"""Washington""","""53""","""41 weeks""","""08""","""2017""","""2017""",8886
NA,"""Washington""","""53""","""41 weeks""","""08""","""2018""","""2018""",8270
NA,"""Washington""","""53""","""41 weeks""","""08""","""2019""","""2019""",7455
NA,"""Washington""","""53""","""41 weeks""","""08""","""2020""","""2020""",7196
NA,"""Washington""","""53""","""41 weeks""","""08""","""2021""","""2021""",6848
NA,"""Washington""","""53""","""42 weeks or more""","""09""","""2016""","""2016""",678
NA,"""Washington""","""53""","""42 weeks or more""","""09""","""2017""","""2017""",560
NA,"""Washington""","""53""","""42 weeks or more""","""09""","""2018""","""2018""",472
NA,"""Washington""","""53""","""42 weeks or more""","""09""","""2019""","""2019""",384
NA,"""Washington""","""53""","""42 weeks or more""","""09""","""2020""","""2020""",417
NA,"""Washington""","""53""","""42 weeks or more""","""09""","""2021""","""2021""",403
NA,"""Washington""","""53""","""Unknown or Not Stated""","""10""","""2016""","""2016""",75
NA,"""Washington""","""53""","""Unknown or Not Stated""","""10""","""2017""","""2017""",108
NA,"""Washington""","""53""","""Unknown or Not Stated""","""10""","""2018""","""2018""",126
NA,"""Washington""","""53""","""Unknown or Not Stated""","""10""","""2019""","""2019""",176
NA,"""Washington""","""53""","""Unknown or Not Stated""","""10""","""2020""","""2020""",140
NA,"""Washington""","""53""","""Unknown or Not Stated""","""10""","""2021""","""2021""",173
NA,"""West Virginia""","""54""","""20 - 27 weeks""","""02""","""2016""","""2016""",127
NA,"""West Virginia""","""54""","""20 - 27 weeks""","""02""","""2017""","""2017""",126
NA,"""West Virginia""","""54""","""20 - 27 weeks""","""02""","""2018""","""2018""",112
NA,"""West Virginia""","""54""","""20 - 27 weeks""","""02""","""2019""","""2019""",117
NA,"""West Virginia""","""54""","""20 - 27 weeks""","""02""","""2020""","""2020""",109
NA,"""West Virginia""","""54""","""20 - 27 weeks""","""02""","""2021""","""2021""",98
NA,"""West Virginia""","""54""","""28 - 31 weeks""","""03""","""2016""","""2016""",174
NA,"""West Virginia""","""54""","""28 - 31 weeks""","""03""","""2017""","""2017""",213
NA,"""West Virginia""","""54""","""28 - 31 weeks""","""03""","""2018""","""2018""",195
NA,"""West Virginia""","""54""","""28 - 31 weeks""","""03""","""2019""","""2019""",212
NA,"""West Virginia""","""54""","""28 - 31 weeks""","""03""","""2020""","""2020""",155
NA,"""West Virginia""","""54""","""28 - 31 weeks""","""03""","""2021""","""2021""",195
NA,"""West Virginia""","""54""","""32 - 35 weeks""","""04""","""2016""","""2016""",1097
NA,"""West Virginia""","""54""","""32 - 35 weeks""","""04""","""2017""","""2017""",965
NA,"""West Virginia""","""54""","""32 - 35 weeks""","""04""","""2018""","""2018""",977
NA,"""West Virginia""","""54""","""32 - 35 weeks""","""04""","""2019""","""2019""",994
NA,"""West Virginia""","""54""","""32 - 35 weeks""","""04""","""2020""","""2020""",927
NA,"""West Virginia""","""54""","""32 - 35 weeks""","""04""","""2021""","""2021""",1018
NA,"""West Virginia""","""54""","""36 weeks""","""05""","""2016""","""2016""",854
NA,"""West Virginia""","""54""","""36 weeks""","""05""","""2017""","""2017""",929
NA,"""West Virginia""","""54""","""36 weeks""","""05""","""2018""","""2018""",870
NA,"""West Virginia""","""54""","""36 weeks""","""05""","""2019""","""2019""",953
NA,"""West Virginia""","""54""","""36 weeks""","""05""","""2020""","""2020""",888
NA,"""West Virginia""","""54""","""36 weeks""","""05""","""2021""","""2021""",888
NA,"""West Virginia""","""54""","""37 - 39 weeks""","""06""","""2016""","""2016""",12936
NA,"""West Virginia""","""54""","""37 - 39 weeks""","""06""","""2017""","""2017""",12703
NA,"""West Virginia""","""54""","""37 - 39 weeks""","""06""","""2018""","""2018""",12651
NA,"""West Virginia""","""54""","""37 - 39 weeks""","""06""","""2019""","""2019""",12851
NA,"""West Virginia""","""54""","""37 - 39 weeks""","""06""","""2020""","""2020""",12502
NA,"""West Virginia""","""54""","""37 - 39 weeks""","""06""","""2021""","""2021""",12415
NA,"""West Virginia""","""54""","""40 weeks""","""07""","""2016""","""2016""",2995
NA,"""West Virginia""","""54""","""40 weeks""","""07""","""2017""","""2017""",2900
NA,"""West Virginia""","""54""","""40 weeks""","""07""","""2018""","""2018""",2693
NA,"""West Virginia""","""54""","""40 weeks""","""07""","""2019""","""2019""",2407
NA,"""West Virginia""","""54""","""40 weeks""","""07""","""2020""","""2020""",2151
NA,"""West Virginia""","""54""","""40 weeks""","""07""","""2021""","""2021""",2059
